trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
72,1,11,0,3,5,N,6,1,7,0.6363636363636364,0.18181818181818182,0.3346309872682799,0.29648347334428266,2.4077161797322333,0.0,0.0
73,0,80,0,5,7,S,1,5,6,0.0,0.725,0.4512652894016355,0.3063237931579351,2.382366033270955,0.0,0.0
74,1,22,0,6,1,W,1,4,8,0.36363636363636365,0.3181818181818182,0.5272471564398571,0.282874697311358,2.3590464975727214,0.0,0.0
75,0,80,0,4,3,N,7,6,12,0.0,0.0875,0.5759402142837644,0.32093459088355303,2.4081906201899983,0.0,0.0
76,1,23,0,2,1,N,5,2,4,0.17391304347826086,0.6956521739130435,1.0862080114691153,0.29462962889153027,2.4291388260241114,0.0,0.0
77,1,8,0,3,6,N,6,3,6,0.75,0.25,0.2050823798053898,0.3025407586246729,2.3460686206817627,0.0,0.0
78,0,80,0,6,5,N,1,5,9,0.0,0.05,0.29908553287386896,0.29933892358094455,2.3914672892715316,0.0,0.0
79,0,80,0,5,7,N,7,6,5,0.0,0.825,0.8917113868519664,0.2579908423125744,2.39676118872012,0.0,0.0
80,0,80,0,3,5,W,8,4,12,0.0,0.1125,0.39037037882953884,0.3391250815242529,2.45478090364486,0.0,0.0
81,1,8,0,3,7,S,5,8,3,0.375,0.5,0.5227606780827045,0.2978240065276623,2.3513331107096747,0.0,0.0
82,0,80,0,3,5,N,1,2,5,0.0,0.925,1.0241604454815387,0.2790944201871753,2.41688337555388,0.0,0.0
83,1,17,0,8,7,E,4,3,12,0.7058823529411765,0.058823529411764705,0.2745767090579166,0.2880680657484952,2.4102548246874527,0.0,0.0
84,0,80,0,5,1,N,7,6,15,0.0,0.0625,0.5067666880786419,0.29105760660022495,2.4169061616703402,0.0,0.0
85,1,10,0,1,4,E,3,4,4,0.4,0.5,0.7903951987624168,0.3067812383174896,2.305030304705724,0.0,0.0
86,1,26,0,6,5,E,5,2,12,0.46153846153846156,0.15384615384615385,0.23054082435555756,0.2912054199438829,2.3232791438483846,0.0,0.0
87,0,80,0,8,6,S,1,8,15,0.0,0.075,0.27166268511791714,0.29262946378439664,2.392466909077484,0.0,0.0
88,1,28,0,5,5,W,5,1,12,0.42857142857142855,0.32142857142857145,0.20311245235747524,0.30250344265784535,2.4274960991793444,0.0,0.0
89,1,25,0,3,4,E,8,6,11,0.44,0.48,0.31657144037541,0.3024498450756073,2.446348003577441,0.0,0.0
90,1,19,0,5,5,W,5,3,10,0.5263157894736842,0.05263157894736842,0.19842457528667232,0.28800071540631744,2.4493031056695864,0.0,0.0
91,1,13,0,4,7,N,3,4,4,0.3076923076923077,0.46153846153846156,0.8461874282130828,0.2859988304284903,2.4003810876120744,0.0,0.0
