trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
80,0,80,4,3,5,W,8,4,12,0.0,0.1875,0.43653028686530887,0.31511185094714167,2.4206381654948927,0.0,0.0
81,1,11,0,3,7,S,5,8,3,0.2727272727272727,0.36363636363636365,0.11574336599600925,0.28739792108535767,2.369893905283375,0.0,0.0
82,0,80,0,3,5,N,1,2,5,0.0,1.0,0.5837776387110353,0.30978951305150987,2.429096838022815,0.0,0.0
83,1,21,0,8,7,E,4,3,12,0.5714285714285714,0.23809523809523808,0.35030852617429836,0.27882405122121173,2.420890192124283,0.0,0.0
84,0,80,0,5,1,N,7,6,15,0.0,0.2875,0.7528848378919065,0.2903749369084835,2.4588377455074806,0.0,0.0
85,0,80,0,1,4,E,3,4,4,0.0,0.0875,0.8531296528875828,0.2999109547585249,2.4645978766784538,0.0,0.0
86,1,22,0,6,5,E,5,2,12,0.5454545454545454,0.2727272727272727,0.4860281788278371,0.29336534575982526,2.380589322208173,0.0,0.0
87,0,80,0,8,6,S,1,8,15,0.0,0.125,0.3009993694373406,0.2826623059809208,2.47486285152263,0.0,0.0
88,1,24,0,5,5,W,5,1,12,0.5,0.25,0.32589680308592506,0.28887743316590786,2.395536757830996,0.0,0.0
89,0,80,0,3,4,E,8,6,11,0.0,0.725,0.8922218464314937,0.29129585027694704,2.461325028707506,0.0,0.0
90,1,43,0,5,5,W,5,3,10,0.23255813953488372,0.27906976744186046,0.5699473906330071,0.29862479033858275,2.2094099278843333,0.0,0.0
91,1,5,0,4,7,N,3,4,4,0.8,0.2,0.6120703291147948,0.2752913683652878,2.165201387833804,0.0,0.0
92,0,80,0,3,8,N,7,8,4,0.0,1.0,0.08171777543611825,0.2512740772217512,2.237863084883429,0.0,0.0
93,0,80,0,8,3,N,5,5,17,0.0,0.8375,1.0249266296625137,0.26741035766899585,2.2144880203995854,0.0,0.0
94,0,80,0,3,5,E,5,5,6,0.0,0.0125,0.2800683004781604,0.3277162555605173,2.204237190744607,0.0,0.0
95,1,9,0,1,5,S,6,3,7,0.7777777777777778,0.0,0.07839918845436639,0.3025078210565779,2.1860899998702936,0.0,0.0
96,1,9,0,1,6,N,3,4,4,0.4444444444444444,0.1111111111111111,0.22194380623598894,0.2810039950741662,2.262953772313065,0.0,0.0
97,1,15,0,6,3,S,7,1,5,0.3333333333333333,0.06666666666666667,0.522204494724671,0.2904544989267985,2.2454114630818367,0.0,0.0
98,0,80,0,3,6,S,1,5,3,0.0,0.5875,0.4970799019560218,0.29338377695530654,2.213331286475295,0.0,0.0
99,0,80,0,8,4,N,8,7,21,0.0,0.925,1.0391193954274058,0.2547444337978959,2.224050152290147,0.0,0.0
