trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
42,1,16,0,8,8,E,2,5,9,0.5625,0.0625,0.00040226263024578657,0.6029561907052994,2.060489114228403,0.0,0.0
43,1,14,0,4,3,W,8,8,11,0.7857142857142857,0.0,0.00015798870268619275,0.6036753952503204,1.943965712728511,0.0,0.0
44,1,4,0,1,2,W,3,1,3,0.75,0.25,0.001049254038662184,0.6075374186038971,1.9884649955201894,0.0,0.0
45,1,14,0,1,3,E,8,1,9,0.6428571428571429,0.14285714285714285,0.0009039842440675524,0.6039820441177913,1.8297395602400814,0.0,0.0
46,1,18,0,8,4,E,3,5,12,0.6666666666666666,0.1111111111111111,0.00021359082562513422,0.6092381477355957,1.9292545394920226,0.0,0.0
47,1,13,0,6,3,S,1,6,8,0.6153846153846154,0.0,0.0003785824602136227,0.6089294048456045,1.84294152019832,0.0,0.0
48,0,80,0,5,2,W,7,6,14,0.0,0.0125,0.019149112931972922,0.619598688185215,1.8882489355746657,0.0,0.0
49,1,12,0,7,7,N,3,6,7,0.5833333333333334,0.08333333333333333,0.0017862738171364374,0.6051695744196574,1.957455402589403,0.0,0.0
50,1,10,0,3,7,N,1,2,7,0.7,0.1,0.0009486529110290576,0.5994247376918793,1.8443393986672163,0.0,0.0
51,1,14,0,1,5,S,7,5,10,0.7142857142857143,0.07142857142857142,0.0027600977723198283,0.6090039738586971,1.8831334974882858,0.0,0.0
52,1,15,0,7,1,W,1,8,13,0.8666666666666667,0.0,0.0018673572957898918,0.6025769273440044,1.9050552005258699,0.0,0.0
53,1,28,0,5,2,N,8,6,15,0.5357142857142857,0.03571428571428571,0.0007062545519959583,0.6088614932128361,1.8939839979533903,0.0,0.0
54,1,18,0,5,2,E,6,8,11,0.6111111111111112,0.1111111111111111,0.0032320817261456292,0.6125200755066342,1.8949853773746226,0.0,0.0
55,1,15,0,4,8,E,1,8,9,0.6,0.06666666666666667,0.0004922002050686084,0.6055345257123311,2.0027170656248927,0.0,0.0
56,1,11,0,3,1,S,3,5,8,0.7272727272727273,0.0,0.0007780326699999437,0.6095598556778647,2.083773438988084,0.0,0.0
57,1,21,0,6,1,E,5,8,12,0.5714285714285714,0.047619047619047616,0.00019696367892373971,0.6107779826436724,1.9717593344726734,0.0,0.0
58,1,16,0,8,7,E,1,4,12,0.75,0.0,0.000759189729933496,0.6008770689368248,2.023333185206866,0.0,0.0
59,1,7,0,1,6,W,3,7,5,0.7142857142857143,0.0,0.00030724568711905576,0.6018304484231132,2.0835897053724954,0.0,0.0
60,0,80,0,3,8,E,8,3,14,0.0,0.025,0.010201502737595547,0.6199830941855907,2.0001370983663946,0.0,0.0
61,1,15,0,3,3,W,7,5,10,0.6666666666666666,0.0,0.0018626161276794543,0.6075677474339803,1.9590285955928266,0.0,0.0
62,1,13,0,3,3,E,7,6,11,0.8461538461538461,0.0,0.0004427409585332498,0.5919705537649301,1.8755143078473897,0.0,0.0
63,0,80,0,7,1,E,7,6,17,0.0,0.025,0.0006510641261115779,0.6186347723007202,1.962873763841344,0.0,0.0
64,1,13,0,7,2,N,3,4,8,0.6153846153846154,0.07692307692307693,0.00023775111633138015,0.6149062009958121,1.9105536854252791,0.0,0.0
65,1,11,0,1,5,W,4,8,6,0.5454545454545454,0.09090909090909091,0.0016801735111419641,0.6058384884487499,1.973835820205171,0.0,0.0
66,1,11,0,1,6,S,4,8,7,0.6363636363636364,0.09090909090909091,0.0003932471080257859,0.6098370226946744,1.898172089237381,0.0,0.0
67,1,14,0,2,5,E,7,1,9,0.6428571428571429,0.0,0.0018777157773846348,0.6154967631612506,1.8663412941220616,0.0,0.0
68,1,9,0,7,7,S,5,7,4,0.4444444444444444,0.1111111111111111,0.0023071402853626446,0.6027658316824172,1.8720464496355917,0.0,0.0
69,1,12,0,1,8,W,4,8,9,0.75,0.0,0.00025923605820329004,0.6041621466477712,1.8800935116208468,0.0,0.0
70,1,21,0,1,1,E,7,5,14,0.6666666666666666,0.09523809523809523,0.0031054681953502864,0.6032963224819728,1.891005426711802,0.0,0.0
71,1,10,0,7,1,E,6,3,5,0.5,0.2,0.0028369818517603564,0.614479947090149,1.9716119044460356,0.0,0.0
72,1,13,0,3,5,N,6,1,7,0.5384615384615384,0.07692307692307693,0.00030350468911749957,0.6061745102588947,1.8581936019472778,0.0,0.0
73,1,10,0,5,7,S,1,5,6,0.6,0.1,0.000565091245516669,0.6056764245033264,1.800562406424433,0.0,0.0
74,1,10,0,6,1,W,1,4,8,0.8,0.1,0.00014237801342460444,0.6058746397495269,1.920173189137131,0.0,0.0
75,1,17,0,4,3,N,7,6,12,0.7058823529411765,0.11764705882352941,0.0013085423418434563,0.6000805707538829,1.8869145834982834,0.0,0.0
76,1,15,0,2,1,N,5,2,4,0.26666666666666666,0.0,0.0016414596640970558,0.6045274178187052,1.9006081391125917,0.0,0.0
77,1,8,0,3,6,N,6,3,6,0.75,0.125,0.00020826127524742333,0.6099554225802422,1.9279816260677762,0.0,0.0
78,1,21,0,6,5,N,1,5,9,0.42857142857142855,0.0,0.0009513204688465478,0.6070646444956461,1.838614138597179,0.0,0.0
79,1,10,0,5,7,N,7,6,5,0.5,0.0,0.001102546778361102,0.5977486610412598,1.9647742970846593,0.0,0.0
80,0,80,0,3,5,W,8,4,12,0.0,0.0,0.011449449099836783,0.6212578773498535,1.90808807456051,0.0,0.0
81,1,4,0,3,7,S,5,8,3,0.75,0.0,0.01219892921653809,0.6085342317819595,1.802895261789672,0.0,0.0
82,1,6,0,3,5,N,1,2,5,0.8333333333333334,0.16666666666666666,0.001395162673967813,0.5984336137771606,1.805898325983435,0.0,0.0
83,1,15,0,8,7,E,4,3,12,0.8,0.0,0.0005565430508189214,0.6044537822405497,1.8913334740015368,0.0,0.0
84,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.0005645578516578098,0.6193116925656795,1.8823452017386444,0.0,0.0
85,1,6,0,1,4,E,3,4,4,0.6666666666666666,0.16666666666666666,0.0007116149414893395,0.5991674959659576,1.9886508331789325,0.0,0.0
86,1,26,0,6,5,E,5,2,12,0.46153846153846156,0.038461538461538464,0.001585933160290901,0.6111270418533912,1.8386272377728556,0.0,0.0
87,0,80,0,8,6,S,1,8,15,0.0,0.0125,0.0005948009708106383,0.6142295710742474,1.8613838765304536,0.0,0.0
88,1,24,0,5,5,W,5,1,12,0.5,0.0,0.0008331385902238253,0.6084835976362228,1.8175908699049614,0.0,0.0
89,1,13,0,3,4,E,8,6,11,0.8461538461538461,0.07692307692307693,0.00015163630122025587,0.59899168748122,1.870034293880543,0.0,0.0
90,1,21,0,5,5,W,5,3,10,0.47619047619047616,0.0,0.0009372203959563714,0.6076742864790416,1.8758062284351105,0.0,0.0
91,1,5,0,4,7,N,3,4,4,0.8,0.2,0.0007712134094617796,0.6027178883552551,1.8509462010115385,0.0,0.0
92,1,6,0,3,8,N,7,8,4,0.6666666666666666,0.16666666666666666,0.00020089051872673735,0.6074406007925669,1.8139646757238854,0.0,0.0
93,1,26,0,8,3,N,5,5,17,0.6538461538461539,0.038461538461538464,0.0016984242297614681,0.6074519180334531,1.9069376061312282,0.0,0.0
94,1,8,0,3,5,E,5,5,6,0.75,0.125,0.002361943329162841,0.6030490323901176,1.9060600025113672,0.0,0.0
95,1,9,0,1,5,S,6,3,7,0.7777777777777778,0.1111111111111111,0.0019123406202399768,0.6095582445462545,1.8385607723353639,0.0,0.0
96,1,7,0,1,6,N,3,4,4,0.5714285714285714,0.14285714285714285,0.0005271090932572926,0.6079964808055333,1.80091943392264,0.0,0.0
97,1,9,0,6,3,S,7,1,5,0.5555555555555556,0.0,0.00028806712389774073,0.6150627401140001,1.9291222108424537,0.0,0.0
98,1,5,0,3,6,S,1,5,3,0.6,0.2,0.0007301428326172754,0.6024812579154968,1.795784814748913,0.0,0.0
99,1,32,0,8,4,N,8,7,21,0.65625,0.03125,0.0001831568913388537,0.6067598108202219,1.8701590961427428,0.0,0.0
